lon,lat,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,nbr_丰台区 ,nbr_大兴区 ,nbr_密云县 ,nbr_平谷区 ,nbr_延庆县 ,nbr_怀柔区 ,nbr_房山区,nbr_昌平区,nbr_朝阳区 ,nbr_海淀区,nbr_石景山区,nbr_西城区,nbr_通州区 ,nbr_门头沟区 ,nbr_顺义区 ,rt_Private room,rt_Shared room
116.67083999999998,39.90897,67,1,1,0.11,9,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
116.33693,39.98941,497,1,2,0.2,43,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.3426,39.98759,497,1,1,0.2,43,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.41995,39.89946,658,1,3,0.3,13,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.39851000000002,39.94441,691,1,10,1.07,1,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.45151,39.87214,658,1,0,0.0,5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117.26859,40.64833,691,1,4,0.42,1,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4043,39.92029,497,1,65,6.44,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.46417,39.9327,577,1,39,3.87,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.28662,40.30682,2000,2,0,0.0,1,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.48538,39.89474000000001,597,1,0,0.0,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48365,39.89455,597,1,1,0.11,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48481,39.89296,597,1,4,0.42,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.62959,40.73141,1980,1,0,0.0,3,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117.14927,40.68983,329,1,0,0.0,2,364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117.15283,40.68758,329,1,0,0.0,2,364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.55232,40.43157,1772,1,0,0.0,3,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.55169,40.43192,933,1,0,0.0,3,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.35304,39.90462,517,1,1,0.13,8,337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.43071,39.98835,349,1,0,0.0,3,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.48359,39.89937000000001,658,1,2,0.21,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.63076,40.73212,1879,1,0,0.0,3,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.66761,39.88204,87,3,8,0.8,2,353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116.48894,39.90175,282,1,0,0.0,3,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48535,39.89457,597,1,0,0.0,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48453,39.8942,597,1,1,0.12,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48486,39.89335,597,1,1,1.0,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.59335,40.06361,161,1,9,0.99,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.39365,39.89787000000001,1577,1,2,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.44299,39.97383,429,1,6,0.6,3,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.35145,39.98885,127,1,40,4.0,16,347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.51973,39.77866,1000,1,1,0.15,11,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.12307,39.90894,242,7,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116.33242,40.41066,899,1,1,0.12,1,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.27948,39.88753,537,1,3,0.32,4,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.34864,39.91231,456,1,1,0.11,2,170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.51464,39.93252,463,1,2,0.21,13,347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.31836,39.87169,591,1,11,1.22,21,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.40083,39.88887,678,1,1,0.16,34,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.40398,39.94524000000001,1402,1,3,0.31,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117.26797,40.64527,396,1,3,0.33,10,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.21728,40.22238,255,1,4,0.43,6,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.21977,40.22271,268,1,8,0.87,6,364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.4514,39.93546,382,1,29,3.05,1,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.47043,39.90095,591,1,1,0.1,1,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.4687,39.94601,557,1,11,1.1,1,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.33582,39.89377,329,1,2,0.22,3,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.41279,39.9336,389,7,4,0.47,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.28805,40.00591,550,1,11,1.13,2,355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.41219,39.93402,389,3,3,0.31,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.54805,39.90236,255,1,7,0.8,2,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.35703999999998,39.95146,201,1,20,2.02,1,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.58828,40.38542,168,1,0,0.0,1,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.40736,39.98262,181,1,8,0.81,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.3723,39.86937,268,1,8,1.02,5,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.55698999999998,40.10164,799,1,0,0.0,19,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.46499,39.93064,248,2,1,0.1,66,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.48051,40.58607,2798,1,0,0.0,5,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116.46513,39.93358,235,2,6,0.63,66,349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.46101000000002,39.91403,678,2,0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.45759,39.87365,597,1,1,0.47,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.51637,39.91303,530,2,1,0.11,8,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.41548,39.896,396,5,0,0.0,2,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46477,39.93242,235,2,4,0.47,66,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.49121,39.80485,329,1,3,0.31,3,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.24322,40.30231,2000,1,1,1.0,1,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.34339,40.08182,396,1,7,1.03,2,342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.36083,39.91958,1100,1,15,1.81,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.37346,39.85359,470,1,7,0.76,21,355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.66606000000002,39.87228,570,1,2,0.25,2,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.55173,39.85533,295,1,2,0.28,1,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.40728,39.95536,181,1,39,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.37296,39.87025,268,1,39,3.95,6,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.32926,39.99214,785,1,3,0.32,1,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.41602,40.04574,289,1,13,1.44,10,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.27334,39.90535,799,30,0,0.0,2,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.39792,39.93887,429,1,3,0.3,4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.38246,39.98003,389,1,8,0.9,4,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.51998,39.77712,456,1,0,0.0,11,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.41988,39.93748,966,1,26,2.75,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.43449,39.9263,698,5,2,0.23,1,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.32352,39.8857,369,2,3,0.31,1,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.36884,39.80384,329,1,2,0.22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46637,39.93182,718,5,0,0.0,66,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.39498,39.93611,302,1,26,2.63,22,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.44783,39.87596,497,1,2,0.22,9,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.44368,39.9304,456,1,3,0.31,66,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.45685,39.87887,148,90,8,0.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.51625,39.91973,436,1,2,0.4,22,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.42906,39.91265,530,1,1,0.52,26,172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.40299,40.00364,396,1,3,0.75,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.43756,39.93355,409,1,4,0.54,37,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.34929,39.91717,329,1,0,0.0,23,181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.20911,39.75811,201,1,1,0.15,5,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
116.42298,39.89854,597,1,23,2.35,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.50327,39.93219000000001,161,1,3,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.55998999999998,39.75064,295,1,7,0.72,6,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.45148,39.93091,248,1,28,2.85,43,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.45141,39.93111,255,1,13,1.34,43,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.39827,39.94764,450,2,1,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46418,39.89621,416,1,22,2.24,16,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.3502,39.85831,429,5,6,0.64,48,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.50038,39.94114,127,1,2,0.22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.46814,39.9956,503,14,0,0.0,3,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.50509,39.89516,456,1,0,0.0,2,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.46829,39.99671,450,7,3,0.32,3,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.34478,39.93537,510,1,8,0.82,22,353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.37739,39.90508,201,1,5,0.54,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.6986,40.4474,1000,1,0,0.0,23,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.94842,40.24287,577,1,1,0.14,5,227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116.94634,40.24366,577,1,0,0.0,5,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116.94486,40.24453,678,1,1,0.15,5,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116.41201,39.94636,557,1,0,0.0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.41256,39.92059,436,1,5,0.52,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.47123,39.98857,248,1,1,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.67533,40.43364,1188,1,0,0.0,23,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.66779,39.9118,349,1,0,0.0,21,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.30049,39.91525,101,1,8,0.93,2,356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116.56779,39.90518,550,1,0,0.0,12,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.37456,39.86714,221,3,40,4.33,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.56903,39.90417,832,1,0,0.0,12,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.49178,39.97226,503,5,0,0.0,2,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.56841,39.9059,315,1,0,0.0,12,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.65275,40.31807,980,1,0,0.0,19,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.31209,39.98637,148,2,2,0.21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.64784,40.29757,980,1,0,0.0,19,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.65169,40.39103,980,1,0,0.0,19,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.65195,40.31285,1181,1,0,0.0,19,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.4033,39.9316,295,1,1,0.11,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.74243,40.04152,168,1,5,0.52,8,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
116.41358,39.92167,1396,1,1,0.11,6,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.50581,39.89442,624,1,0,0.0,2,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.43467,39.95825,268,1,18,1.84,1,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.66663,39.88198,148,3,5,0.52,2,361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116.41419,39.92075,1382,1,0,0.0,6,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.6641,39.90955,429,1,0,0.0,25,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.50078,40.01196,658,1,0,0.0,2,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.54666,40.08327,67,20,1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
116.30335,39.81401,242,1,9,0.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.43612,39.92109,403,1,26,2.62,9,293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.46725,39.99223,174,1,0,0.0,2,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.64892,39.91507,396,1,0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.36404,39.95144000000001,181,1,11,1.15,5,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.47136,39.88824,235,2,0,0.0,3,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.50779,39.89524,490,1,14,1.44,9,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.41652,39.94477,356,1,16,1.8,23,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.43947,39.90726,121,1,14,1.48,16,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.58261,39.87109,168,1,4,0.43,5,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.56721,39.78337,329,1,0,0.0,2,181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.56828,39.78162,336,1,0,0.0,2,181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116.40711,39.89178,637,1,2,0.95,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4643,39.89417,429,1,5,0.58,4,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.42347,39.91985,550,2,20,2.03,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.44476,39.8935,497,1,24,2.42,8,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.21498,40.26398,228,1,1,0.11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.41634,39.89749000000001,429,1,4,0.75,18,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.21011,40.26252,389,1,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.47241,39.99637,295,1,7,0.71,30,356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.47356,39.99726,242,1,6,0.83,30,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.4705,39.99785,101,1,3,0.31,30,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.47241,39.99735,101,1,9,0.92,30,349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.41565,39.98247,490,1,18,2.08,1,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.47232,39.99682,201,1,8,0.81,30,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.74395,40.04162,161,1,0,0.0,8,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
116.44742,39.95582,201,1,2,0.2,1,319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.74239,40.03937,141,1,8,0.85,8,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
116.74393,40.0397,141,1,6,0.63,8,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
115.5997,39.63286,2181,1,2,0.23,12,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.49703,39.95485,879,1,1,0.13,2,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.50377,39.89503,255,1,0,0.0,23,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.46339,39.89998,2000,1,2,0.25,21,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.43763,40.05048,389,1,8,0.82,3,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.36896000000002,39.93058,497,1,0,0.0,26,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.61239,40.41476,1087,1,0,0.0,23,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.45128,39.9702,530,1,17,1.72,19,342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.26701,40.16573,2885,1,1,0.11,2,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.36513,39.81158,201,1,2,0.21,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46309,39.87261,302,1,0,0.0,2,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.47342,39.91217,1000,3,0,0.0,1,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.34793,39.87539,570,1,1,0.11,21,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.43047,40.04308,698,1,1,0.16,5,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.38148,39.93939,456,1,20,2.02,36,340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.33421,39.79418,127,1,3,0.31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.41299,39.92163,1007,1,15,1.52,22,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4318,39.91199,268,1,4,0.41,1,337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.37072,39.93093,396,1,0,0.0,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.41188,39.91988,510,1,12,1.25,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.36485,39.86084,429,1,2,0.2,7,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.36937,39.93237,289,1,0,0.0,26,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.37055,39.93044,329,1,2,0.63,26,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.47889,39.89846,389,1,33,3.34,5,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.20749,39.99407,221,1,1,0.15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.43017,39.95714,168,30,4,0.42,4,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
115.99738,40.36384,550,1,0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
116.7825,40.48801,181,1,0,0.0,1,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.4378,39.90921,121,1,8,0.81,16,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.51601,39.9201,282,1,12,1.23,9,174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48264,39.91529,282,1,12,1.3,1,271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.36808,39.80117,242,1,1,0.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.54109,40.08627,678,1,1,0.1,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.33684,39.77258,289,1,4,0.46,1,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.57163,40.14487,1490,1,0,0.0,3,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.34054,39.92242,416,1,6,0.61,3,358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.45371000000002,39.79289,497,5,0,0.0,2,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.34724,39.90747,382,1,1,0.1,3,354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.47759,39.92184,268,1,10,1.03,20,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.34843,39.90732,671,1,0,0.0,3,353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.32807,39.96868,497,1,8,1.28,37,346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.62106,40.03481,121,30,0,0.0,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
116.46241,40.04565,201,1,0,0.0,1,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.40865,40.06245,127,7,2,0.27,2,289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.45063,39.93385,302,1,8,1.28,3,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
117.24398,40.65897,127,1,1,0.14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.44924,39.86928,74,1,1,0.15,10,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
117.24365,40.65843,127,1,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.32314,39.71438,67,1,1,0.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.48126,39.8894,389,2,0,0.0,1,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.40524,39.91181,315,10,7,0.71,4,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.38471,39.98485,181,1,3,0.33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.22589,40.27369,302,1,0,0.0,3,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.32241,40.07376,168,2,6,0.63,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.50379,39.92002,329,1,3,0.38,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.6551,40.86825,242,1,2,0.29,4,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.50393,39.99744000000001,201,2,0,0.0,1,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.47291,39.99785,550,1,0,0.0,22,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.40328999999998,39.94753,758,1,2,0.22,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.33745,39.88521,389,1,15,1.57,8,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.27539,39.88545,134,1,1,0.22,1,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.65833,39.92152,497,2,11,1.12,1,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.48297,39.96936,476,1,11,1.25,2,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.56903,39.90486,275,1,0,0.0,12,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.5525,40.11096,356,1,3,0.33,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.59982,39.63363,141,1,4,0.44,12,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
116.2336,40.2967,101,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.42241,39.86581,429,1,16,1.73,13,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.5997,39.63379000000001,141,1,1,0.15,12,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
